"","ID","Name","Birthdate","City_of_birth"
"847",662399,"Lagarde, Maxime","1994-03-16","Niort"
"848",14109336,"Lagno, Kateryna","1989-12-27","Lviv"
"849",916358,"Lajthajm, Borko","1976-04-16","Zemun (Belgrade)"
"850",409081,"Lalic, Bogdan","1964-03-08","Zagreb"
"851",5024595,"Lalith Babu M R","1993-01-05","Vijayawada"
"852",1303759,"Lampert, Jonas","1997-08-27","Hamburg"
"853",4101685,"Landa, Konstantin","1972-05-22","Omsk"
"854",11600047,"Lanka, Zigurds","1960-05-21","Baldone"
"855",2256444,"Larino Nieto, David","1989-05-22","Esteiro"
"856",4600134,"Lau, Ralf","1959-10-19","Delmenhorst"
"857",600016,"Lautier, Joel","1973-04-12","Scarborough, Toronto"
"858",5005361,"Laxman, R.R.","1983-02-05","Chennai"
"859",5201330,"Laylo, Darwin","1980-06-01",NA
"860",4113250,"Lazarev, Vladimir","1964-06-05","Saratov"
"861",900788,"Lazic, Miroljub","1966-06-28","Lesnica"
"862",316385,"Laznicka, Viktor","1988-01-09","Pardubice"
"863",12401137,"Lê Quang Liêm","1991-03-13","Ho Chi Minh City"
"864",609404,"Le Roux, Jean-Pierre","1982-05-18","Guingamp"
"865",300217,"Lechtynsky, Jiri","1947-11-25","Jablonec nad Nisou"
"866",14100312,"Legky, Nikolay A","1955-04-11",NA
"867",8605114,"Lei, Tingjie","1997-03-03","Chongqing"
"868",2101246,"Leitao, Rafael","1979-12-28","São Luís, Maranhão"
"869",703303,"Leko, Peter","1979-09-08","Subotica"
"870",113581,"Lemos, Damian","1990-04-02","Buenos Aires"
"871",2021285,"Lenderman, Aleksandr","1989-09-23","Leningrad"
"872",1124226,"Leniart, Arkadiusz","1991-06-20","Warsaw"
"873",14603853,"Lenic, Luka","1988-05-13","Ljubljana"
"874",5105269,"Leon Hoyos, Manuel","1989-02-10","Mérida, Yucatán"
"875",2600170,"Lesiege, Alexandre","1975-08-18","Montreal"
"876",2800063,"Lev, Ronen","1968-09-22",NA
"877",14500442,"Leventic, Ivan","1970-09-21",NA
"878",4182596,"Levin, Evgeny A.","1990-06-26","Russia"
"879",4650905,"Levin, Felix","1958-11-05","Lviv"
"880",400220,"Levitt, Jonathan P","1963-06-03","London"
"881",8604436,"Li, Chao b","1989-04-21","Taiyuan"
"882",8607508,"Li, Di","1999-12-15","Chengdu"
"883",2061074,"Li, Ruifeng","2001-09-14","Hangzhou"
"884",8600678,"Li, Shilong","1977-08-10",NA
"885",2056437,"Liang, Awonder","2003-04-09","Madison, Wisconsin"
"886",8600899,"Liang, Chong","1980-01-29","Guangzhou"
"887",8600066,"Liang, Jinrong","1960-05-21","Guangdong"
"888",616834,"Libiszewski, Fabien","1984-01-05","Saint-Étienne"
"889",1501984,"Lie, Kjetil A.","1980-11-18","Porsgrunn"
"890",14900483,"Likavsky, Tomas","1971-07-28","Zvolen"
"891",2100045,"Lima, Darcy","1962-05-22","Rio de Janeiro"
"892",8602298,"Lin, Chen","1988-09-14","Jiangsu"
"893",4171055,"Lintchevski, Daniil","1990-05-17","Gatchina"
"894",2800721,"Liss, Eran","1975-07-02",NA
"895",8603294,"Liu, Qingnan","1992-05-23","Shandong"
"896",8608962,"Liu, Yan","2000-03-29","Chongqing"
"897",900010,"Ljubojevic, Ljubomir","1950-11-02","Užice"
"898",2206706,"Llanes Hurtado, Miguel","1978-10-05","Don Benito"
"899",4600037,"Lobron, Eric","1960-05-07","Philadelphia"
"900",4126297,"Loginov, Valery A","1955-12-13","Syzran"
"901",13603450,"Lomsadze, Davit","1991-02-12",NA
"902",2212943,"Lopez Martinez, Josep Manuel","1980-04-24","Barcelona"
"903",4123395,"Lopushnoy, Denis","1977-01-30",NA
"904",105570,"Lorenzini, Martin","1975-09-26","Santa Fe de la Vera Cruz"
"905",12521604,"Lorparizangeneh, Shahin","1999-01-16","Isfahan"
"906",13300024,"Lputian, Smbat G","1958-02-14","Yerevan"
"907",8603332,"Lu, Shanglei","1995-07-10","Liaoning"
"908",4116194,"Lugovoi, Aleksei","1975-03-05",NA
"909",24126454,"Lugovskoy, Maxim","1996-08-14","Kurganinsk"
"910",700142,"Lukacs, Peter","1950-07-09","Budapest"
"911",2900157,"Lukov, Valentin","1955-12-11","Pazardzhik"
"912",4120957,"Lunev, Andrey","1969-01-21",NA
"913",621501,"Lupu, Mircea-Sergiu","1962-08-28","Negre<U+0219>ti"
"914",1207822,"Lupulescu, Constantin","1984-03-25","Buftea"
"915",4611420,"Luther, Thomas","1969-11-04","Erfurt"
"916",13500716,"Lutsko, Igor","1962-04-06","Minsk"
"917",4600193,"Lutz, Christopher","1971-02-24","Neukirchen"
"918",3204405,"Ly, Moulthun","1991-11-20","Cambodia"
"919",4150120,"Lysyj, Igor","1987-01-01","Yekaterinburg"
"920",8603154,"Ma, Qun","1991-11-09","Shandong"
"921",1104306,"Macieja, Bartlomiej","1977-10-04","Warsaw"
"922",2200074,"Magem Badals, Jordi","1967-08-24","Manresa"
"923",13400142,"Magerramov, Elmar","1958-04-10","Baku"
"924",13602276,"Maghalashvili, Davit","1987-06-27",NA
"925",12539929,"Maghsoodloo, Parham","2000-08-11","Gorgan"
"926",4156757,"Magomedov, Magaram","1966-05-20","Khuri"
"927",12500798,"Mahjoob Zardast, Morteza","1980-03-20","Tehran"
"928",4600258,"Mainka, Romuald","1963-05-15","Gliwice"
"929",13501720,"Maiorov, Nikita","1985-04-19","Vitebsk"
"930",4119916,"Maiorov, Oleg","1971-07-21",NA
"931",4612396,"Maiwald, Jens-Uwe","1974-05-06","Dresden"
"932",4100468,"Makarichev, Sergey","1953-11-17","Moscow"
"933",4101103,"Makarov, Marat","1963-05-07",NA
"934",14100584,"Maksimenko, Andrei","1969-12-07","Cherkasy"
"935",14104202,"Malakhatko, Vadim","1977-03-22","Kyiv"
"936",4120787,"Malakhov, Vladimir","1980-11-27","Ivanovo"
"937",4146786,"Maletin, Pavel","1986-11-06","Novosibirsk"
"938",4611330,"Malich, Burkhard, Dr.","1936-11-29","Schweidnitz-Swidnica"
"939",4140249,"Malinin, Vasily B.","1956-04-26","Petrozavodsk"
"940",12800031,"Malisauskas, Vidmantas","1963-08-04",NA
"941",13400819,"Mamedov, Nidjat","1985-04-02","Nakhchivan"
"942",13401653,"Mamedov, Rauf","1988-04-26","Baku"
"943",13401319,"Mamedyarov, Shakhriyar","1985-04-12","Sumgait"
"944",13401033,"Mammadov, Zaur","1994-04-16","Baku"
"945",14900734,"Manik, Mikulas","1975-05-26","Košice"
"946",1201530,"Manolache, Marius","1973-04-22","Gala<U+021B>i"
"947",2800110,"Manor, Ilan","1969-10-26","Haifa"
"948",607274,"Marcelin, Cyril","1979-03-16","Suresnes"
"949",600423,"Marciano, David","1969-07-04","Toulouse"
"950",112275,"Mareco, Sandro","1987-05-13","Haedo"
"951",13602926,"Margvelashvili, Giorgi","1990-02-09","Tbilisi"
"952",5200610,"Mariano, Nelson","1974-06-28","Manila"
"953",1200020,"Marin, Mihail","1965-04-21","Bucharest"
"954",800023,"Mariotti, Sergio","1946-08-10","Florence"
"955",900354,"Marjanovic, Slavoljub","1955-01-06","Lalinac (Niš)"
"956",14903474,"Markos, Jan","1985-07-02","Banská Bystrica"
"957",13300466,"Markosian, David S.","1972-01-24","Stepanakert"
"958",901504,"Markovic, Miroslav","1973-05-08",NA
"959",1105680,"Markowski, Tomasz","1975-07-30","Glogów"
"960",921637,"Markus, Robert","1983-10-07","Backa Topola"
"961",14500183,"Marovic, Drazen","1938-01-14","Split"
"962",3805662,"Martinez Alcantara, Jose Eduardo","1999-01-31","Lima"
"963",3504727,"Martinez Duany, Lelys Stanley","1985-07-10","Santiago de Cuba"
"964",14509792,"Martinovic, Sasa","1991-07-15",NA
"965",13306553,"Martirosyan, Haik M.","2000-07-14","Byuravan"
"966",4130901,"Maslak, Konstantin","1984-08-27","Volgograd"
"967",4201990,"Mastrovasilis, Athanasios","1979-04-18",NA
"968",4202694,"Mastrovasilis, Dimitrios","1983-06-12",NA
"969",3600017,"Matamoros Franco, Carlos S.","1966-12-17",NA
"970",900230,"Matanovic, Aleksandar","1930-05-23","Belgrade"
"971",6400019,"Mateo, Ramon","1958-06-23","Santo Domingo"
"972",24129100,"Matinian, Nikita","1992-04-21","Aygehovit"
"973",14107910,"Matjushin, Gennady","1984-08-23",NA
"974",4168003,"Matlakov, Maxim","1991-03-05","Leningrad"
"975",4170083,"Matsenko, Sergei","1990-06-21","Chelyabinsk"
"976",2100169,"Matsuura, Everaldo","1970-10-01","Maringá"
"977",1129775,"Matuszewski, Michal","1993-01-06","Warsaw"
"978",36083534,"Maurizzi, Marc Andria","2007-05-16","Bastia"
"979",14105659,"Maximov, Dmitry","1984-07-20","Dnipro"
"980",613762,"Maze, Sebastien","1984-02-08","Paris"
"981",400629,"McDonald, Neil","1967-01-21","Gravesend"
"982",13600966,"Mchedlishvili, Mikheil","1979-06-04",NA
"983",2400030,"McNab, Colin A","1961-02-03","Dundee"
"984",404853,"McShane, Luke J","1984-01-07","London"
"985",2100010,"Mecking, Henrique","1952-01-23","Santa Cruz do Sul"
"986",300055,"Meduna, Eduard","1950-09-11","Prague"
"987",708402,"Medvegy, Zoltan","1979-03-21",NA
"988",7101384,"Megaranto, Susanto","1987-10-08","Indramayu"
"989",4675789,"Meier, Georg","1987-08-26","Trier"
"990",11600314,"Meijers, Viesturs","1967-12-05","Limbaži"
"991",4102541,"Meister, Jakob","1955-09-11","Kopeysk"
"992",2107660,"Mekhitarian, Krikor Sevag","1986-11-15","São Paulo"
"993",13302485,"Melkumyan, Hrant","1989-04-30","Yerevan"
"994",35028561,"Mendonca, Leon Luke","2006-03-13","Goa"
"995",11602740,"Meshkovs, Nikita","1994-06-30","Riga"
"996",400122,"Mestel, A Jonathan","1957-03-13","Cambridge"
"997",14907526,"Michalik, Peter","1990-09-15","Prievidza"
"998",202967,"Michiels, Bart","1986-10-30","Gent"
"999",11600136,"Miezis, Normunds","1971-05-11","Olaine"
"1000",728012,"Mihok, Oliver","1993-06-23",NA
"1001",13304852,"Mikaelyan, Arman","1996-11-25","Yerevan"
"1002",14602385,"Mikhalchishin, Adrian","1954-11-18","Lviv"
"1003",14102340,"Mikhaletz, Lubomir","1974-08-15","Khmelnytskyi"
"1004",2801914,"Mikhalevski, Victor","1972-07-08","Gomel"
"1005",4203380,"Miladinovic, Igor","1974-01-25","Niš"
"1006",915483,"Milanovic, Danilo","1974-01-18","Smederevska Palanka"
"1007",922722,"Miljkovic, Miroslav D","1985-05-06","Niš"
"1008",2100029,"Milos, Gilberto","1963-10-30","São Paulo"
"1009",14101068,"Milov, Leonid","1966-02-06","Dniepro­petrovsk"
"1010",1304364,"Milov, Vadim","1972-08-01","Ufa"
"1011",13300377,"Minasian, Ara","1974-04-14","Gyumri"
"1012",13300040,"Minasian, Artashes","1967-01-21","Yerevan"
"1013",600059,"Miralles, Gilles","1966-02-08","Grasse"
"1014",3510697,"Miranda Mesa, Elier","1993-01-29","Villa Clara Province"
"1015",1210920,"Miron, Lucian-Costin","1987-09-14","Ploie<U+0219>ti"
"1016",14102595,"Miroshnichenko, Evgenij","1978-12-28","Donetsk"
"1017",316180,"Mirumian, Vigen","1977-09-29","Yerevan"
"1018",13400304,"Mirzoev, Azer","1978-03-28","Baku"
"1019",14108640,"Mirzoev, Emil","1996",NA
"1020",30920019,"Mishra, Abhimanyu","2009-02-05",NA
"1021",1110381,"Mista, Aleksander","1983-01-07","Myszków"
"1022",15000290,"Mitkov, Nikola","1971-12-18",NA
"1023",1111914,"Miton, Kamil","1984-04-12","Kraków"
"1024",810894,"Mogranzini, Roberto","1983-01-06","Carpi"
"1025",14600013,"Mohr, Georg","1965-02-02","Maribor"
"1026",4600290,"Mohr, Stefan","1967-10-22","Frankfurt"
"1027",14102560,"Moiseenko, Alexander","1980-05-17","Severomorsk"
"1028",4123700,"Moiseenko, Vadim","1994-07-07","Bratsk"
"1029",306070,"Mokry, Karel","1959-02-07","Prostejov"
"1030",10200444,"Mollah Abdullah, Al Rakib","1980-12-02","Narayanganj"
"1031",2021722,"Molner, Mackenzie","1988-08-01","Englewood, New Jersey"
"1032",4614950,"Mons, Leon","1995-09-10","Lübeck"
"1033",12501255,"Moradiabadi, Elshan","1985-05-22","Tehran"
"1034",1122401,"Moranda, Wojciech","1988-08-17","Kielce"
"1035",2224267,"Moreno Carnero, Javier","1975-06-07","Buenos Aires"
"1036",865834,"Moroni, Luca Jr","2000-07-01","Desio"
"1037",3405400,"Morovic Fernandez, Ivan","1963-03-24","Viña del Mar"
"1038",4116992,"Morozevich, Alexander","1977-07-18","Moscow"
"1039",12519278,"Mosadeghpour, Masoud","1997","Mashhad"
"1040",4155351,"Moskalenko, Alexander","1988-06-08","Zhytomyr Oblast"
"1041",14100100,"Moskalenko, Viktor","1960-12-04","Odessa"
"1042",2400022,"Motwani, Paul","1962-06-13","Glasgow"
"1043",4121830,"Motylev, Alexander","1979-06-17","Yekaterinburg"
"1044",642908,"Moussard, Jules","1995-01-16","Paris"
"1045",310204,"Movsesian, Sergei","1978-11-03","Tbilisi"
"1046",13301152,"Movsziszian, Karen","1963-01-06","Yerevan"
"1047",4189825,"Mozharov, Mikhail","1990-10-19","Moscow"
"1048",14900092,"Mrva, Martin","1971-12-12","Prešov"
"1049",4600347,"Mueller, Karsten, Dr.","1970-11-23","Hamburg"
"1050",4901266,"Munkhgal, Gombosuren","1988-09-06",NA
"1051",3800229,"Munoz, Miguel","1975-10-10","La Merced, Junín"
"1052",1209272,"Murariu, Andrei","1986-02-17","Bârlad"
"1053",921661,"Muratovic, Alija","1962-01-05","Novi Pazar"
"1054",2803585,"Murey, Jacob","1941-08-02","Moscow"
"1055",10200010,"Murshed, Niaz","1966-05-13","Dhaka"
"1056",4600304,"Muse, Mladen","1963-01-20","Bjelovar"
"1057",14111330,"Muzychuk, Anna","1990-02-28","Stryi"
"1058",14114550,"Muzychuk, Mariya","1992-09-21","Stryi"
"1059",2809052,"Nabaty, Tamir","1991-05-04","Ness Ziona"
"1060",4135830,"Nadyrkhanov, Sergey","1963-09-28",NA
"1061",737119,"Nagy, Gabor","1994-09-18",NA
"1062",4650891,"Naiditsch, Arkadij","1985-10-25","Riga"
"1063",15001334,"Najdoski, Toni","1970-05-04",NA
"1064",4118987,"Najer, Evgeniy","1977-06-22","Moscow"
"1065",2016192,"Nakamura, Hikaru","1987-12-09","Hirakata"
"1066",13300245,"Nalbandian, Tigran","1975-06-05","Yerevan"
"1067",1204580,"Nanu, Costica-Ciprian","1977-07-28","Bra<U+0219>ov"
"1068",5058422,"Narayanan, S. L.","1998-01-10","Thiruvananthapuram"
"1069",5018420,"Narayanan, Srinath","1994-02-14","Chennai"
"1070",2201500,"Narciso Dublan, Marc","1974-01-20","Barcelona"
"1071",2026961,"Naroditsky, Daniel","1995-11-09","San Mateo"
"1072",4900774,"Nasanjargal, Urtnasan","1994-02-19",NA
"1073",1141686,"Nasuta, Grzegorz","1996-03-01","Bialystok"
"1074",605492,"Nataf, Igor-Alexandre","1978-05-02","Paris"
"1075",4623169,"Naumann, Alexander","1979-02-17","Magdeburg"
"1076",4101715,"Naumkin, Igor","1965-08-10","Moscow"
"1077",309095,"Navara, David","1985-03-27","Prague"
"1078",15000605,"Nedev, Trajko","1973-02-27",NA
"1079",5003512,"Neelotpal, Das","1982-04-20","Kolkata"
"1080",5016690,"Negi, Parimarjan","1993-02-09","New Delhi"
"1081",11601388,"Neiksans, Arturs","1983-03-16","Valka"
"1082",4168119,"Nepomniachtchi, Ian","1990-07-14","Bryansk"
"1083",24198455,"Nesterov, Arseniy","2003",NA
"1084",13700030,"Nesterov, Yakov","1966-11-24","Tselinograd"
"1085",934526,"Nestorovic, Nikola","1989-10-13","Belgrade"
"1086",305243,"Neuman, Petr","1978-03-11","Rakovník"
"1087",1205730,"Nevednichy, Vladislav","1969-09-03",NA
"1088",14100150,"Neverov, Valeriy","1964-06-21","Kharkiv"
"1089",4114345,"Nevostrujev, Vladimir","1966-05-25","Novokuznetsk"
"1090",12401110,"Nguy<U+1EC5>n Ng<U+1ECD>c Tru<U+1EDD>ng Son","1990-02-23","Rach Gia"
"1091",12400025,"Nguyen, Anh Dung","1976-03-17",NA
"1092",12404675,"Nguyen, Anh Khoi","2002-01-11",NA
"1093",12401358,"Nguyen, Duc Hoa","1989-07-13",NA
"1094",12401269,"Nguyen, Huynh Minh Huy","1987-10-11","Ð<U+1ED3>ng Tháp Province"
"1095",358878,"Nguyen, Thai Dai Van","2001-12-12",NA
"1096",12401064,"Nguyen, Van Huy","1985-03-14",NA
"1097",8601160,"Ni, Hua","1983-05-31","Shanghai"
"1098",1400355,"Nielsen, Peter Heine","1973-05-24","Holstebro"
"1099",2093596,"Niemann, Hans Moke","2003-06-20","San Francisco"
"1100",25092340,"Nihal Sarin","2004-07-13","Thrissur"
"1101",1000063,"Nijboer, Friso","1965-05-26","Nijmegen"
"1102",901776,"Nikcevic, Nebojsa","1965-02-20",NA
"1103",4119568,"Nikitin, Andrey","1974-08-10",NA
"1104",14500140,"Nikolac, Juraj","1932-04-22","Metkovic"
"1105",4202139,"Nikolaidis, Ioannis","1971-01-04",NA
"1106",4101880,"Nikolenko, Oleg","1959-06-19","Moscow"
"1107",14400014,"Nikolic, Predrag","1960-09-11","Šamac"
"1108",903191,"Nikolic, Stanimir","1935-01-26","Donja Trepca"
"1109",2905710,"Nikolov, Momchil","1985-03-03","Dobrich"
"1110",2900424,"Ninov, Nikolai","1969-05-21","Pazardzhik"
"1111",1202758,"Nisipeanu, Liviu-Dieter","1976-08-01","Brasov"
"1112",3500020,"Nogueiras Santiago, Jesus","1959-07-17","Remedios"
"1113",400106,"Norwood, David R","1968-10-03","Farnworth"
"1114",1506536,"Notkevich, Benjamin Arvola","1993-02-09","Oslo"
"1115",4102924,"Novik, Maxim","1970-04-03","Leningrad"
"1116",14100037,"Novikov, Igor","1962-05-23","Kharkov"
"1117",4161289,"Novikov, Maxim","1972-05-02","Klimovsk"
"1118",4125371,"Novikov, Stanislav","1985-07-06","Moscow"
"1119",400017,"Nunn, John D M","1955-04-25","London"
"1120",503142,"Nyback, Tomi","1985-04-03","Järvenpää"
"1121",14118084,"Nyzhnyk, Illya","1996-09-27","Vinnytsia"
"1122",3507815,"Obregon Rivero, Juan Carlos","1989-09-08","Las Tunas"
"1123",111724,"Obregon, Andres Carlos","1986-10-22","Buenos Aires"
"1124",4108442,"Obukhov, Alexander","1969-04-17",NA
"1125",14000091,"Odeev, Handszar","1972-01-27","Moscow"
"1126",1500074,"Ogaard, Leif","1952-01-05",NA
"1127",14101289,"Okhotnik, Vladimir","1950-02-28","Kyiv"
"1128",2300052,"Olafsson, Fridrik","1935-01-26","Reykjavík"
"1129",2300010,"Olafsson, Helgi","1956-08-15","Reykjavík"
"1130",4152417,"Oleksiyenko, Mykhaylo","1986-09-30","Lviv"
"1131",3500799,"Oliva Castaneda, Kevel","1994-05-04","Matanzas"
"1132",1121251,"Olszewski, Michal","1989-09-23","Warsaw"
"1133",14119846,"Omelja, Artem","1991",NA
"1134",2205521,"Oms Pallisse, Josep","1973-07-20","Vallfogona de Balaguer"
"1135",14101025,"Onischuk, Alexander","1975-09-03","Sevastopol"
"1136",14114038,"Onischuk, Vladimir","1991-07-21","Ivano-Frankivsk"
"1137",24125890,"Oparin, Grigoriy","1997-07-01","Munich"
"1138",303739,"Oral, Tomas","1977-12-24","Olomouc"
"1139",2802090,"Oratovsky, Michael","1974-04-03",NA
"1140",4125282,"Orlov, Andrey","1977-03-19","Leningrad"
"1141",811416,"Ortega, Lexy","1960-03-08","Camagüey"
"1142",3507165,"Ortiz Suarez, Isan Reynaldo","1985-04-02","Guantánamo"
"1143",1500058,"Ostenstad, Berge","1964-09-15","Asker"
"1144",4119991,"Ovetchkin, Roman","1973-01-16",NA
"1145",14101866,"Ovsejevitsch, Sergei","1974-05-04",NA
"1146",14907445,"Pacher, Milan","1990-10-03","Bratislava"
"1147",2900190,"Padevsky, Nikola","1933-05-29","Plovdiv"
"1148",4611349,"Paehtz, Thomas","1956-09-04","Erfurt"
"1149",13602934,"Paichadze, Luka","1991-03-06","Georgia"
"1150",1119290,"Pakleza, Zbigniew","1986-12-05","Gliwice"
"1151",14500116,"Palac, Mladen","1971-02-18","Donji Mamici"
"1152",2014610,"Palatnik, Semon","1950-03-26","Odessa"
"1153",1405853,"Palo, Davor","1985-11-02","Sarajevo"
"1154",4153251,"Panarin, Mikhail","1983-08-04","Rostov-on-Don"
"1155",5007429,"Panchanathan, Magesh Chandran","1983-08-10","Madurai"
"1156",100153,"Panno, Oscar","1935-03-17","Buenos Aires"
"1157",13602071,"Pantsulaia, Levan","1986-02-26","Tbilisi"
"1158",725323,"Pap, Gyula","1991-04-20","Szekszárd"
"1159",921610,"Pap, Misa","1979-05-01","Novi Sad"
"1160",4207742,"Papadopoulos, Ioannis K.","1988-04-12",NA
"1161",4201345,"Papaioannou, Ioannis","1976-04-20","Athens"
"1162",4143183,"Papin, Vasily","1988-09-21","Moscow"
"1163",718602,"Papp, Gabor","1987-05-04","Pécs"
"1164",5201241,"Paragua, Mark","1984-03-29",NA
"1165",4194985,"Paravyan, David","1998-03-08","Moscow"
"1166",400580,"Parker, Jonathan F","1976-05-19",NA
"1167",1204297,"Parligras, Mircea-Emilian","1980-12-28",NA
"1168",14600706,"Parma, Bruno","1941-12-30","Ljubljana"
"1169",13301578,"Pashikian, Arman","1987-07-28","Irkutsk"
"1170",14600986,"Pavasovic, Dusko","1976-10-15","Split"
"1171",4212312,"Pavlidis, Antonios","1993-04-01",NA
"1172",14104350,"Pavlov, Maxim","1979-06-13",NA
"1173",900389,"Pavlovic, Milos","1964-01-05","Belgrade"
"1174",14926970,"Pechac, Jergus","2001-10-31",NA
"1175",1301837,"Pelletier, Yannick","1976-09-22","Biel"
"1176",2252813,"Pena Gomez, Manuel","1988-06-13","Vigo"
"1177",8600511,"Peng, Xiaomin","1973-04-08",NA
"1178",1004786,"Peng, Zhaoqin","1968-05-08","Guangzhou"
"1179",400360,"Penrose, Jonathan","1933-10-07","Colchester"
"1180",105309,"Peralta, Fernando","1979-12-16","Lomas de Zamora"
"1181",2012529,"Perelshteyn, Eugene","1980-06-15","Zhitomir"
"1182",2210622,"Perez Candelario, Manuel","1983-05-25","Zafra"
"1183",3502856,"Perez Mitjans, Orelvis","1976-07-28","Havana"
"1184",117927,"Perez Ponsa, Federico","1993-10-22","Zarate"
"1185",3503364,"Perez Rodriguez, Luis Manuel","1978-10-05","Holguín"
"1186",403989,"Pert, Nicholas","1981-01-22","Ipswich"
"1187",921629,"Perunovic, Milos","1984-01-14","Belgrade"
"1188",11600110,"Petkevich, Jusefs","1940-12-19","Riga"
"1189",2901188,"Petkov, Vladimir","1971-01-26","Vidin"
"1190",318299,"Petr, Martin","1988-08-23","Broumov"
"1191",14901625,"Petrik, Tomas","1980-10-31","Modra"
"1192",13300288,"Petrosian, Arshak B","1953-12-16","Yerevan"
"1193",13301349,"Petrosian, Davit G.","1984-09-20","Yerevan"
"1194",13301616,"Petrosian, Tigran L.","1984-09-17","Yerevan"
"1195",13300857,"Petrosyan, Manuel","1998-05-06",NA
"1196",2901773,"Petrov, Marian","1975-09-14","Veliko Tarnovo"
"1197",4101286,"Petrov, Nikita","1996-07-01","Novorossiysk"
"1198",2300028,"Petursson, Margeir","1960-02-15","Reykjavík"
"1199",4600100,"Pfleger, Helmut, Dr.","1943-08-06","Teplice-Šanov"
"1200",110973,"Pichot, Alan","1998-08-13","Buenos Aires"
"1201",4100514,"Pigusov, Evgeny","1961-03-31","Kemerovo"
"1202",1000055,"Piket, Jeroen","1969-01-27","Leiden"
"1203",906379,"Pikula, Dejan","1969-07-31",NA
"1204",14109158,"Pilavov, Georgy","1974-12-13","Luhansk"
"1205",700045,"Pinter, Jozsef","1953-11-09","Budapest"
"1206",1130420,"Piorun, Kacper","1991-11-24","Lowicz"
"1207",4101731,"Piskov, Yury","1964-10-17","Moscow"
"1208",14900068,"Plachetka, Jan","1945-02-18","Trencín"
"1209",400238,"Plaskett, H James","1960-03-18","Dhekelia Cantonment"
"1210",325740,"Plat, Vojtech","1994-01-23",NA
"1211",13504134,"Podolchenko, Evgeniy","1988-02-07","Salihorsk"
"1212",24615137,"Poetsch, Hagen","1991-08-27","Soligorsk"
"1213",14100363,"Pogorelov, Ruslan","1959-06-07",NA
"1214",300560,"Polak, Tomas","1974-04-24","Brno"
"1215",700070,"Polgar, Judit","1976-07-23","Budapest"
"1216",700088,"Polgar, Susan","1969-04-19","Budapest"
"1217",4112849,"Poluljahov, Aleksandr","1965-06-06",NA
"1218",4610741,"Polzin, Rainer","1971-02-13",NA
"1219",4157800,"Ponkratov, Pavel","1988-07-15","Chelyabinsk"
"1220",14103320,"Ponomariov, Ruslan","1983-10-11","Horlivka"
"1221",2900165,"Popchev, Milko","1964-11-11","Plovdiv"
"1222",2809060,"Popilski, Gil","1993-10-06",NA
"1223",4170350,"Popov, Ivan","1990-03-20","Rostov-on-Don"
"1224",4119410,"Popov, Valerij","1974-09-10","Leningrad"
"1225",927031,"Popovic, Dusan","1983-02-28","Sombor"
"1226",900109,"Popovic, Petar","1959-02-14","Orlovat"
"1227",700037,"Portisch, Lajos","1937-04-04","Zalaegerszeg"
"1228",2804344,"Postny, Evgeny","1981-07-03",NA
"1229",4115074,"Potapov, Alexander","1969-01-05",NA
"1230",4169786,"Potapov, Pavel","1990-09-28","Korkino"
"1231",4131061,"Potkin, Vladimir","1982-06-28","Rybinsk"
"1232",12511412,"Pourramezanali, Amirreza","1992-09-23","Rasht"
"1233",3507203,"Pozo Vera, Sandro","1987-07-27","Santa Clara"
"1234",25059530,"Praggna­nandhaa R","2005-08-10","Chennai"
"1235",24107581,"Predke, Alexandr","1994-01-05","Dimitrovgrad"
"1236",930849,"Predojevic, Borki","1987-04-06","Teslic"
"1237",2613280,"Preotu, Razvan","1999-08-11","Toronto"
"1238",7105029,"Priasmoro, Novendra","1999-11-24","Jakarta"
"1239",4127870,"Pridorozhni, Aleksei","1981-08-27","Surgut"
"1240",600172,"Prie, Eric","1962-03-14","Paris"
"1241",46618546,"Prithu Gupta","2004-03-08","Delhi"
"1242",726265,"Prohaszka, Peter","1992-01-13","Vác"
"1243",4120965,"Prokopchuk, Evgeny","1978-07-13","Tyumen"
"1244",1013068,"Pruijssers, Roeland","1989-08-16","Hendrik-Ido-Ambacht"
"1245",4642325,"Prusikin, Michael","1978-01-19","Kharkov"
"1246",2800012,"Psakhis, Lev","1958-11-29","Kalinin"
"1247",12809390,"Pultinevicius, Paulius","2001-11-24",NA
"1248",5061245,"Puranik, Abhimanyu","2000-02-11","Mumbai"
"1249",4117131,"Pushkov, Nikolai","1946-11-28","Tambov"
"1250",13600842,"Qashashvili, Alexandre","1975-09-02",NA
"1251",3520773,"Quesada Perez, Luis Ernesto","1999-01-04","Ciego de Ávila"
"1252",3509362,"Quesada Perez, Yasser","1992-05-23","Villa Clara Province"
"1253",3504409,"Quesada Perez, Yuniesky","1984-07-31","Santa Clara"
"1254",100021,"Quinteros, Miguel A.","1947-12-28","Buenos Aires"
"1255",13602250,"Quparadze, Giga","1987-08-23","Kutaisi"
"1256",4601475,"Rabiega, Robert","1971-02-01","Berlin"
"1257",13400924,"Radjabov, Teimour","1987-03-12","Baku"
"1258",2900300,"Radulov, Ivan","1939-01-07","Burgas"
"1259",4103203,"Raetsky, Alexander","1961-10-17","Voronezh"
"1260",1610856,"Ragger, Markus","1988-02-05","Klagenfurt"
"1261",10200037,"Rahman, Ziaur","1974-05-01",NA
"1262",900605,"Raicevic, Vladimir","1949-05-02","Travnik"
"1263",900265,"Rajkovic, Dusan","1942-06-17","Kruševac"
